student_id,grade,section_anon,pred_label,proba_critical,confianza,n_bajo_acumulada,t3_confirma_riesgo,categoria,modelo,fecha_ejecucion,Science_T3_pred,I_and_S_T3_pred,Mathematics_T3_pred,English_T3_pred,Lengua_Castellana_T3_pred,Mandarin_T3_pred,Financial_Maths_T3_pred,ICT_STEM_T3_pred,Physical_Education_T3_pred,Research_Methodology_T3_pred,Science_T3_pred_confiable,I_and_S_T3_pred_confiable,Mathematics_T3_pred_confiable,English_T3_pred_confiable,Lengua_Castellana_T3_pred_confiable,Mandarin_T3_pred_confiable,Financial_Maths_T3_pred_confiable,ICT_STEM_T3_pred_confiable,Physical_Education_T3_pred_confiable,Research_Methodology_T3_pred_confiable,Science_T3_p10,I_and_S_T3_p10,Mathematics_T3_p10,English_T3_p10,Lengua_Castellana_T3_p10,Mandarin_T3_p10,Financial_Maths_T3_p10,ICT_STEM_T3_p10,Physical_Education_T3_p10,Research_Methodology_T3_p10,Science_T3_p90,I_and_S_T3_p90,Mathematics_T3_p90,English_T3_p90,Lengua_Castellana_T3_p90,Mandarin_T3_p90,Financial_Maths_T3_p90,ICT_STEM_T3_p90,Physical_Education_T3_p90,Research_Methodology_T3_p90,Science_T3_amp,I_and_S_T3_amp,Mathematics_T3_amp,English_T3_amp,Lengua_Castellana_T3_amp,Mandarin_T3_amp,Financial_Maths_T3_amp,ICT_STEM_T3_amp,Physical_Education_T3_amp,Research_Methodology_T3_amp,incertidumbre_promedio,cluster,perfil,avg_T1,avg_T2,tendencia_general,n_bajo_T1,n_bajo_T2,total_absences,n_f1,n_f2,indice_disciplinario,n_destacadas_T2,min_nota_T2,marcador_LSC,Science_T1,Science_T2,Science_T3,I_and_S_T1,I_and_S_T2,I_and_S_T3,Mathematics_T1,Mathematics_T2,Mathematics_T3,English_T1,English_T2,English_T3,Lengua_Castellana_T1,Lengua_Castellana_T2,Lengua_Castellana_T3,Mandarin_T1,Mandarin_T2,Mandarin_T3,Financial_Maths_T1,Financial_Maths_T2,Financial_Maths_T3,ICT_STEM_T1,ICT_STEM_T2,ICT_STEM_T3,Physical_Education_T1,Physical_Education_T2,Physical_Education_T3,Research_Methodology_T1,Research_Methodology_T2,Research_Methodology_T3,Science_min_T3,I_and_S_min_T3,Mathematics_min_T3,English_min_T3,Lengua_Castellana_min_T3,Mandarin_min_T3,Financial_Maths_min_T3,ICT_STEM_min_T3,Physical_Education_min_T3,Research_Methodology_min_T3,pct_asistencia,late,early_leave,absence_class,total_absences_desc,n_f1_desc,n_f2_desc,proba_recovery,proba_riesgo,fecha_corte,fecha_corte_tag
15-010,8,8B,no_risk,0.10096810212416672,0.45149508471798916,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.79,5.54,4.4,4.16,4.88,4.97,5.13,5.06,5.71,5.31,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.061857142857143,4.975,3.3,3.3173636363636363,4.173022727272727,4.348626373626373,4.736464285714287,3.7830000000000004,5.0,5.199133126934984,5.348571428571428,6.4407499999999995,5.4435,5.3325,5.702857142857142,5.54302036199095,5.578960084033613,6.726,6.603000000000001,5.486323529411764,1.286714285714285,1.4657499999999999,2.1435000000000004,2.0151363636363633,1.529834415584415,1.1943939883645776,0.8424957983193266,2.9429999999999996,1.6030000000000006,0.28719040247677974,1.531,1,Riesgo multidimensional,5.088888888888889,5.333333333333334,0.24444444444444446,1,0,30,1,1,4,2,4.2,0,5.3,5.2,5.9,5.5,6.2,7.0,4.5,5.0,3.7,3.7,4.2,4.6,4.9,5.4,5.1,4.9,4.4,4.3,5.9,5.0,5.0,4.8,7.0,5.7,6.3,5.6,5.3,,,,2.12,1.23,2.88,4.07,2.28,3.03,1.82,1.15,1.08,,73.3,8,1,8,30,1,1,0.44753681315784416,0.5485049152820108,23 de May de 2026,23_05_26
15-081,8,8B,critical,0.32867684024560373,0.4486419227164085,0,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.73,5.65,4.71,3.96,4.74,4.82,4.91,5.1,5.71,5.33,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.26114670250896,5.005999999999999,3.2542660550458717,3.1966666666666668,4.10814393939394,4.183000000000001,4.533333333333334,3.7830000000000004,5.226238532110091,5.247630090497736,5.2190960967741935,6.395833333333333,6.303750000000001,4.824,5.201999999999999,5.43030303030303,5.378270676691728,6.4366666666666665,6.2170000000000005,5.495588235294117,0.9579493942652331,1.3898333333333337,3.049483944954129,1.627333333333333,1.0938560606060594,1.247303030303029,0.844937343358394,2.653666666666666,0.9907614678899099,0.24795814479638079,1.41,1,Riesgo multidimensional,4.888888888888889,5.011111111111111,0.12222222222222218,1,2,32,0,0,0,2,3.7,0,4.6,3.8,4.8,6.2,5.1,6.5,3.2,3.7,6.3,4.1,5.1,4.5,5.6,5.6,4.9,4.0,4.2,4.0,4.5,4.5,4.7,5.6,7.0,6.2,6.2,6.1,6.5,,,,3.7,1.53,4.82,3.1,1.6,3.85,3.25,1.0,1.0,,62.5,3,0,12,32,0,0,0.4486419227164085,0.7773187629620122,23 de May de 2026,23_05_26
24-022,8,8B,no_risk,0.003966416641241494,0.9515055238028691,0,False,Sin Riesgo,Random Forest v2,2026-05-25,6.33,6.4,5.89,5.55,5.93,5.57,5.72,5.61,6.6,5.37,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,5.553196532258065,5.766666666666666,4.9497094801223245,5.096,5.263606060606061,4.997884615384615,5.218095238095238,3.966666666666667,5.785502948885976,5.291176470588234,7.0,7.0,6.368571428571429,6.2,6.5,6.2410000000000005,6.110035714285715,7.0,7.0,5.545416666666666,1.446803467741935,1.2333333333333343,1.4188619484491047,1.104,1.2363939393939392,1.2431153846153853,0.8919404761904772,3.033333333333333,1.2144970511140238,0.25424019607843196,1.308,0,Rendimiento sólido,6.055555555555555,6.322222222222222,0.2666666666666667,0,0,48,0,0,0,6,5.3,0,6.5,6.6,7.0,6.1,6.7,6.1,5.5,6.8,6.1,5.7,6.2,5.2,6.2,6.0,5.9,6.0,5.3,6.0,5.7,6.4,6.0,6.3,7.0,5.0,6.5,5.9,7.0,,,,1.0,1.0,1.0,1.08,1.0,1.53,1.0,1.0,1.0,,39.6,3,2,29,48,0,0,0.04452805955588944,0.04849447619713093,23 de May de 2026,23_05_26
25-148,8,8B,critical,0.3560296316767693,0.3560296316767693,0,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.99,5.36,4.23,5.08,4.35,5.17,4.75,5.04,5.97,5.24,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.382844064516129,3.95,3.1970642201834867,3.4,3.3770000000000002,4.827846153846155,2.344047619047619,2.2866666666666666,5.283333333333333,4.966862745098039,5.566651666666666,6.233333333333334,5.014385321100918,6.6,5.33560606060606,5.529714285714286,6.019464285714285,7.0,6.699999999999999,5.4815588235294115,1.1838076021505373,2.283333333333334,1.8173211009174315,3.1999999999999997,1.9586060606060598,0.7018681318681317,3.675416666666666,4.713333333333333,1.416666666666666,0.5146960784313723,2.147,1,Riesgo multidimensional,5.388888888888889,4.7444444444444445,-0.6444444444444443,0,2,31,0,0,0,1,3.2,0,5.6,4.4,4.4,4.7,3.3,6.1,5.6,5.7,4.8,4.6,4.2,3.9,5.6,4.7,5.0,4.2,3.2,4.7,6.0,5.5,5.7,5.8,7.0,1.6,6.4,4.7,5.0,,,,2.5,4.0,1.53,3.4,2.28,4.45,1.38,1.0,1.68,,38.7,4,0,19,31,0,0,0.3466277634094069,0.7026573950861762,23 de May de 2026,23_05_26
19-049,8,8B,no_risk,0.020346590488995623,0.7729807466825477,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.62,5.72,4.68,4.29,5.02,5.19,5.36,5.41,5.94,5.27,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.8729029032258064,5.1125,3.612857142857143,3.5831818181818185,4.13439393939394,4.616888888888888,5.035714285714286,4.150144787644788,5.398613659531091,5.089382352941176,5.1214228673835125,6.43975,6.0775,5.093142857142857,5.690476190476191,5.7615,5.911476190476191,6.75,6.6000000000000005,5.433516746411484,1.248519964157706,1.3272500000000003,2.4646428571428567,1.509961038961039,1.556082251082251,1.1446111111111117,0.8757619047619052,2.5998552123552123,1.2013863404689094,0.3441343934703074,1.427,0,Rendimiento sólido,5.322222222222222,5.71111111111111,0.3888888888888889,0,0,80,0,0,0,4,4.5,0,5.3,5.1,2.3,5.1,5.3,6.2,4.7,5.0,6.3,5.0,5.4,4.4,5.5,6.1,4.8,5.7,4.5,4.7,4.0,6.2,6.0,6.0,7.0,6.7,6.6,6.8,7.0,,,,2.2,2.2,2.72,2.2,1.3,2.35,2.35,1.0,1.0,,41.2,3,0,47,80,0,0,0.20667266282845695,0.22701925331745257,23 de May de 2026,23_05_26
22-165,8,8B,recovery,0.23307562768113727,0.5811155760115982,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.59,5.43,4.51,4.42,4.38,4.88,4.79,5.16,5.59,5.28,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.8136457820136855,4.812258771929824,3.1599999999999997,3.403333333333333,3.425,4.312368881118881,4.147576530612245,4.092,4.93375,5.1410294117647055,5.185017240143369,6.010000000000001,5.621333333333333,6.050555555555556,5.010291866028708,5.41815987933635,5.394436090225563,7.0,6.246320081549439,5.4460588235294125,1.3713714581296839,1.1977412280701767,2.4613333333333336,2.6472222222222235,1.585291866028708,1.1057909982174685,1.246859559613318,2.9080000000000004,1.3125700815494392,0.305029411764707,1.614,1,Riesgo multidimensional,5.077777777777778,5.01111111111111,-0.06666666666666672,1,1,13,2,0,2,1,3.8,0,5.1,3.8,3.4,5.5,4.9,5.9,3.7,4.0,5.5,5.4,5.7,4.4,4.6,4.6,3.8,4.7,4.6,4.3,4.9,5.1,5.0,6.0,7.0,4.8,5.8,5.4,3.2,,,,3.33,2.2,4.22,1.67,3.1,3.02,2.5,1.0,1.6,,46.2,5,0,7,13,2,0,0.5811155760115982,0.8141912036927355,23 de May de 2026,23_05_26
25-232,8,8B,critical,0.4546448518878028,0.4546448518878028,0,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.61,5.35,4.26,3.82,4.5,4.9,4.8,4.51,5.74,5.31,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.7974999999999994,4.557857142857142,3.038857142857143,2.7,3.6299999999999994,4.2975,4.016071428571428,2.1599999999999997,5.2409945788156795,5.178382352941177,5.076343010752688,5.974285714285715,5.621333333333333,4.868888888888889,5.180571428571429,5.47967298402081,5.520833333333333,6.002857142857143,6.361777777777778,5.573088235294117,1.2788430107526887,1.4164285714285727,2.58247619047619,2.1688888888888886,1.5505714285714292,1.1821729840208093,1.5047619047619047,3.842857142857143,1.1207831989620987,0.39470588235294013,1.704,1,Riesgo multidimensional,,5.133333333333334,,0,1,24,1,0,1,2,3.3,0,,4.1,5.3,,4.4,7.0,,3.3,3.4,,6.0,5.1,,6.2,5.2,,4.4,4.5,,4.8,5.7,,7.0,4.9,,6.0,5.3,,,,,,,,,,,,,,37.5,3,0,15,24,1,0,0.42732873422140727,0.8819735861092101,23 de May de 2026,23_05_26
15-029,8,8B,no_risk,0.04512003246626468,0.7701787885543057,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.93,6.0,4.96,4.49,5.16,5.15,5.22,5.6,5.91,5.28,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.433736236559139,5.262857142857142,3.725428571428572,3.6277142857142857,4.198571428571428,4.558000000000001,4.892857142857142,3.8474774774774776,5.288,5.193494117647058,5.4759583824664295,7.0,6.230250000000001,5.760769230769231,5.9,5.688888888888888,5.7675,6.853,6.529166666666667,5.429003267973855,1.0422221459072905,1.7371428571428584,2.5048214285714288,2.1330549450549454,1.701428571428572,1.1308888888888875,0.8746428571428577,3.005522522522522,1.2411666666666665,0.23550915032679764,1.561,0,Rendimiento sólido,5.244444444444444,5.466666666666667,0.2222222222222222,0,0,61,1,0,1,1,4.6,0,4.9,5.2,5.1,5.8,5.4,7.0,4.7,5.4,6.5,4.4,5.4,3.9,4.8,5.9,5.9,5.3,4.8,4.7,5.0,4.6,5.0,5.9,7.0,6.4,6.4,5.5,5.7,,,,2.43,1.6,2.42,2.65,1.98,2.43,2.8,1.0,1.08,,34.4,1,2,40,61,1,0,0.1847011789794296,0.22982121144569426,23 de May de 2026,23_05_26
16-076,8,8B,no_risk,0.006164933660593168,0.914334787932919,0,False,Sin Riesgo,Random Forest v2,2026-05-25,5.27,6.26,5.19,4.92,5.34,5.18,5.39,5.86,6.25,5.32,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.572070403225807,5.474166666666665,4.298042813455657,3.9300000000000006,4.556428571428572,4.5267307692307694,5.035714285714286,3.885,5.626965923984272,5.231617647058823,6.252808974358975,7.0,6.143571428571429,6.127999999999999,6.1,5.804903846153846,5.898214285714286,7.0,6.921333333333333,5.495588235294117,1.6807385711331682,1.5258333333333347,1.8455286151157715,2.1979999999999986,1.5435714285714273,1.2781730769230766,0.8625000000000007,3.115,1.2943674093490607,0.26397058823529385,1.561,0,Rendimiento sólido,5.666666666666667,6.099999999999999,0.4333333333333333,0,0,41,0,0,0,5,5.0,0,5.7,5.0,4.7,6.7,6.4,7.0,5.0,6.5,5.0,4.6,6.0,4.8,5.9,6.1,5.9,5.4,5.4,4.0,5.7,5.7,5.3,5.3,7.0,7.0,6.7,6.8,6.5,,,,1.98,1.0,1.38,2.05,1.0,1.9,1.45,1.0,1.0,,34.1,2,0,27,41,0,0,0.07950027840648789,0.08566521206708105,23 de May de 2026,23_05_26
19-113,8,8B,critical,0.7316724516002083,0.7316724516002083,4,True,Riesgo Confirmado,Random Forest v2,2026-05-25,4.28,5.47,4.27,3.3,4.01,4.71,4.69,3.13,6.07,5.29,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.5916725,4.864,3.472885321100918,1.9,2.5,4.276923076923077,3.0917857142857144,1.1179999999999999,5.275,5.257146542827657,4.954403646138807,6.2,5.105044481512371,4.355263157894736,4.913333333333333,5.195384615384616,5.421785714285715,5.415619107479572,6.8,5.430213235294117,1.3627311461388065,1.3360000000000003,1.6321591604114527,2.4552631578947364,2.413333333333333,0.9184615384615391,2.3300000000000005,4.297619107479573,1.5249999999999995,0.17306669246645967,1.844,1,Riesgo multidimensional,4.5777777777777775,4.2555555555555555,-0.322222222222222,2,4,73,1,1,4,1,2.6,0,5.3,3.0,3.7,4.5,2.6,5.4,3.1,4.2,4.1,3.1,3.5,3.4,4.6,4.9,3.9,4.3,3.6,4.0,5.3,4.7,5.2,5.4,7.0,2.1,5.6,4.8,6.1,,,,3.78,4.68,4.53,5.05,2.88,4.07,2.5,1.0,2.2,,54.8,18,1,33,73,1,1,0.2212052555389024,0.9528777071391108,23 de May de 2026,23_05_26
22-234,8,8B,critical,0.60945783389458,0.60945783389458,2,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.79,5.28,4.22,4.37,4.17,4.92,4.39,4.9,5.8,5.22,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.33572476702509,4.4857499999999995,2.6980428134556576,3.0709523809523813,3.1483333333333334,4.3970414201183425,2.47,2.78875,5.156428571428572,4.924579831932773,5.185729252199414,5.95375,5.59357894736842,6.199999999999999,5.044575216450216,5.386153846153846,5.1467857142857145,6.701513513513514,6.522935779816514,5.4037700534759345,0.850004485174324,1.4680000000000009,2.8955361339127625,3.129047619047618,1.8962418831168826,0.9891124260355033,2.6767857142857143,3.912763513513514,1.366507208387942,0.4791902215431616,1.966,1,Riesgo multidimensional,4.222222222222222,4.588888888888889,0.36666666666666675,3,2,47,0,0,0,1,3.5,1,6.1,4.3,4.2,3.4,4.4,7.0,2.5,3.5,5.1,4.2,3.6,3.6,4.9,4.2,5.1,2.6,4.9,4.7,4.4,4.5,4.7,4.2,7.0,6.8,5.7,4.9,6.0,,,,2.2,4.15,5.5,4.15,3.18,4.37,3.32,1.6,2.05,,48.9,4,1,24,47,0,0,0.3154602864864976,0.9249181203810776,23 de May de 2026,23_05_26
15-082,8,8B,critical,0.5343521480323068,0.5343521480323068,1,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.69,5.48,4.66,3.83,4.68,4.74,4.9,4.87,5.75,5.3,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.134791458333334,4.948333333333333,3.1966666666666668,3.0490000000000004,4.063352272727273,4.1786666666666665,4.495,3.5647297297297302,5.2155000000000005,5.2067499999999995,5.120862862903226,6.134711538461538,6.351,4.41921568627451,5.168,5.325545454545455,5.357925849105523,6.04136036036036,6.228820081549438,5.4815588235294115,0.9860714045698922,1.1863782051282046,3.154333333333333,1.3702156862745092,1.1046477272727273,1.146878787878788,0.8629258491055225,2.47663063063063,1.0133200815494376,0.27480882352941194,1.358,1,Riesgo multidimensional,4.4,4.688888888888889,0.2888888888888889,2,2,48,1,1,4,1,3.0,0,4.3,4.0,4.1,5.3,4.8,4.9,2.8,3.0,6.8,3.5,3.6,3.9,4.3,4.9,4.9,4.2,4.6,4.3,4.2,4.6,5.0,5.1,7.0,5.6,5.9,5.7,6.5,,,,3.78,2.43,5.65,4.68,3.1,3.4,3.4,1.0,1.3,,50.0,5,3,24,48,1,1,0.41183065621281784,0.9461828042451246,23 de May de 2026,23_05_26
25-044,9,9A,no_risk,0.08536619404332967,0.6439685342471015,1,False,Sin Riesgo,Random Forest v2,2026-05-25,4.99,5.53,4.35,4.79,4.87,5.3,5.35,5.35,5.93,5.29,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.492892467741934,5.0112499999999995,3.275749791492911,3.566071428571429,3.8040000000000003,4.998917378917379,5.035317460317461,4.173214285714286,5.36335372069317,5.088333333333333,5.879318999999999,6.41460606060606,5.5448623853211,6.103296703296704,5.725479797979798,5.792426035502959,6.008214285714286,7.0,6.6,5.542299019607844,1.3864265322580644,1.4033560606060602,2.2691125938281886,2.537225274725275,1.9214797979797975,0.7935086565855798,0.9728968253968251,2.8267857142857142,1.2366462793068296,0.45396568627451117,1.58,0,Rendimiento sólido,5.305000000000001,5.630000000000001,0.32500000000000007,1,0,21,1,0,1,4,4.4,0,5.05,5.5,5.1,3.3,4.4,3.8,5.3,4.9,3.9,6.3,5.4,6.1,4.9,5.2,5.0,5.1,5.1,6.3,4.2,6.3,4.0,6.3,7.0,7.0,6.7,6.2,5.6,5.9,6.3,5.5,2.09,4.23,2.35,1.23,2.43,2.35,2.13,1.0,1.0,1.0,76.2,11,2,5,21,1,0,0.2706652717095688,0.35603146575289846,23 de May de 2026,23_05_26
22-109,9,9A,no_risk,0.15057368325263817,0.5134114309350709,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.71,5.19,3.74,3.9,4.71,5.28,5.18,4.59,5.85,5.32,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.36125,4.255,3.049,2.718,3.7267045454545453,4.826363636363636,4.658839285714286,3.697272727272727,5.197500000000001,5.068245798319327,5.047981426523297,5.8233823529411755,4.647248897891099,5.311666666666666,5.32803475935829,5.846923076923077,5.7693650793650795,5.956469178538144,6.65,5.632622549019608,0.6867314265232967,1.5683823529411756,1.5982488978910987,2.5936666666666657,1.6013302139037444,1.020559440559441,1.110525793650793,2.259196451265417,1.4524999999999997,0.5643767507002808,1.446,0,Rendimiento sólido,4.935,5.825,0.8899999999999999,2,0,9,0,0,0,3,4.7,0,4.45,5.55,5.3,3.8,4.7,5.1,5.0,5.1,3.3,4.7,5.9,4.9,4.7,6.2,4.8,5.2,5.5,5.8,3.2,6.5,6.0,5.5,7.0,5.3,6.8,6.0,6.6,6.0,5.8,5.1,2.5,3.63,2.43,2.05,1.82,1.98,2.72,1.0,1.0,1.15,66.7,1,0,3,9,0,0,0.336014885812291,0.4865885690649292,23 de May de 2026,23_05_26
25-142,9,9A,no_risk,0.05044064485055093,0.705186559849877,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.85,5.43,4.14,4.46,5.01,5.34,5.47,5.01,5.8,5.28,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.531925508960574,4.967,3.3270547546235623,3.6,4.262262899262899,4.851442307692308,5.030714285714286,4.1075,5.3105015290519875,5.03721568627451,5.177912003910068,5.930124999999999,4.958701714147754,5.603333333333333,5.702979797979798,5.779230769230769,6.044821428571428,6.4412351825509715,6.273246594384209,5.563834033613445,0.6459864949494936,0.9631249999999998,1.6316469595241916,2.0033333333333325,1.4407168987168992,0.9277884615384613,1.0141071428571422,2.3337351825509716,0.9627450653322214,0.5266183473389354,1.245,0,Rendimiento sólido,5.455,5.555000000000001,0.1,0,0,26,0,0,0,3,4.6,0,4.75,5.05,4.8,4.4,4.6,3.7,5.7,4.9,3.0,5.0,4.9,5.7,5.3,6.1,5.7,4.7,5.4,3.8,6.3,6.3,5.0,5.6,7.0,5.3,6.3,5.7,6.6,6.5,5.6,4.9,2.65,3.25,2.05,2.58,1.45,2.42,1.0,1.0,1.0,1.0,53.8,1,1,12,26,0,0,0.24437279529957243,0.29481344015012334,23 de May de 2026,23_05_26
23-149,7,7A,recovery,0.2574517623071006,0.4098220950249008,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.63,5.17,3.91,3.82,4.52,5.08,5.11,4.13,5.78,5.33,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.8816800000000007,4.190625,3.0792727272727274,2.758,3.6316666666666664,4.43,4.724428571428572,1.8450000000000002,5.0,5.0,5.12698841781874,6.126461538461538,4.901538461538462,5.2435,5.367443181818182,5.617179487179486,5.8205,5.468716216216216,6.6,5.64003803245436,1.2453084178187397,1.9358365384615386,1.8222657342657347,2.4855,1.7357765151515152,1.1871794871794865,1.0960714285714284,3.623716216216216,1.5999999999999996,0.6400380324543598,1.737,1,Riesgo multidimensional,4.877777777777777,5.388888888888888,0.5111111111111113,0,0,58,0,0,0,3,4.0,1,5.0,4.5,6.2,4.3,5.7,7.0,4.6,4.0,6.1,4.3,4.0,4.5,4.0,6.4,5.3,4.0,4.0,4.5,5.6,7.0,7.0,6.2,7.0,4.6,5.9,5.9,5.7,,,,2.88,2.5,3.55,3.78,2.2,4.0,1.0,1.0,1.15,,69.0,16,4,18,58,0,0,0.4098220950249008,0.6672738573320014,23 de May de 2026,23_05_26
21-111,8,8A,recovery,0.2174424049658065,0.5938858990859391,1,False,Sin Riesgo,Random Forest v2,2026-05-25,4.39,5.01,4.16,3.59,4.34,4.86,4.93,3.88,5.79,5.29,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.599445,3.816666666666667,3.097272727272727,2.4786666666666664,3.5,4.25,4.3655,1.7000000000000002,4.948333333333333,5.2515473922362474,5.0325730179211465,5.875,5.1175,5.04562962962963,5.055094696969697,5.4525,5.5,5.993990461049284,6.5200000000000005,5.481751336898395,1.4331280179211467,2.058333333333333,2.0202272727272725,2.566962962962964,1.5550946969696966,1.2024999999999997,1.1345,4.293990461049284,1.5716666666666672,0.230203944662148,1.807,1,Riesgo multidimensional,4.4111111111111105,4.788888888888889,0.3777777777777778,2,0,50,1,0,1,0,4.0,0,4.0,4.1,4.1,4.8,5.5,2.8,4.2,4.3,4.9,3.5,4.3,3.6,4.6,5.2,3.8,4.0,4.0,4.3,3.5,4.8,5.0,4.8,5.0,6.9,6.3,5.9,5.7,,,,3.92,2.28,3.63,4.15,2.65,4.0,3.78,2.65,1.0,,60.0,9,0,20,50,1,0,0.5938858990859391,0.8113283040517456,23 de May de 2026,23_05_26
20-157,7,7A,critical,0.39633237333377,0.39633237333377,2,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.61,5.36,4.04,3.73,4.53,4.99,5.01,4.03,5.75,5.35,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.97440840860215,4.725,3.070454545454545,2.7129999999999996,3.5833333333333335,4.370295857988165,4.05,1.7379999999999998,4.9825,5.157686274509804,5.076343010752688,6.187264957264957,5.277477064220183,4.765999999999999,5.3,5.475459866220735,5.667857142857143,5.902249034749034,6.522,5.6173804694291505,1.1019346021505383,1.4622649572649573,2.2070225187656383,2.0529999999999995,1.7166666666666663,1.1051640082325704,1.6178571428571429,4.164249034749035,1.5395000000000003,0.45969419491934627,1.743,1,Riesgo multidimensional,4.9222222222222225,5.111111111111111,0.18888888888888897,0,2,85,0,0,0,3,3.2,0,4.6,3.9,5.5,5.9,4.6,5.0,4.1,3.2,4.4,4.2,4.4,4.7,5.3,5.7,4.8,4.5,4.0,3.4,4.5,7.0,5.3,5.0,7.0,3.9,6.2,6.2,5.7,,,,3.63,2.12,4.53,3.55,1.75,3.63,1.38,1.0,1.0,,70.6,11,8,25,85,0,0,0.3775129113930408,0.7738452847268108,23 de May de 2026,23_05_26
24-098,7,7A,no_risk,0.024803807916369297,0.892007486838221,0,False,Sin Riesgo,Random Forest v2,2026-05-25,5.54,5.96,4.97,5.34,5.21,5.35,5.41,5.81,6.12,5.3,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.668472396313365,5.049,3.5010963302752294,4.174166666666667,3.9,4.85,5.035714285714286,4.31,4.98960244648318,4.997058823529412,6.555829999999999,7.0,6.3,6.553,6.3,5.967499999999999,6.211244113029827,7.0,6.9350000000000005,5.55844537815126,1.8873576036866346,1.9509999999999996,2.7989036697247704,2.3788333333333327,2.4,1.1174999999999997,1.1755298273155415,2.6900000000000004,1.9453975535168206,0.5613865546218486,1.891,0,Rendimiento sólido,6.0555555555555545,6.066666666666666,0.011111111111110973,0,0,116,0,0,0,5,4.9,0,5.3,6.0,3.6,6.9,4.9,7.0,6.6,5.2,4.9,6.5,6.5,5.3,5.7,6.6,6.0,4.7,5.1,4.1,5.9,7.0,3.8,6.5,7.0,4.7,6.4,6.3,5.7,,,,1.53,1.15,1.15,1.0,1.0,2.65,1.0,1.0,1.0,,83.6,13,7,19,116,0,0,0.08318870524540976,0.10799251316177906,23 de May de 2026,23_05_26
24-178,7,7A,critical,0.5466051898218738,0.5466051898218738,4,True,Riesgo Confirmado,Random Forest v2,2026-05-25,4.47,5.44,3.99,3.78,4.43,4.99,4.87,4.15,5.88,5.33,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.831287383512545,4.811842105263158,3.049,2.739333333333333,3.633333333333333,4.493556969346443,4.261428571428572,2.1,5.278650629910891,5.2515473922362474,4.938171505376344,6.099999999999999,4.93520588862812,4.5377777777777775,5.066666666666666,5.42378021978022,5.423051948051948,5.415619107479572,6.504,5.564019607843137,1.106884121863799,1.288157894736841,1.8862058886281203,1.7984444444444443,1.4333333333333336,0.9302232504337766,1.1616233766233766,3.3156191074795722,1.2253493700891083,0.3124722156068893,1.446,1,Riesgo multidimensional,4.544444444444443,4.7124999999999995,0.3625000000000002,3,2,82,0,1,3,1,3.6,0,4.1,4.2,3.5,3.5,4.0,7.0,4.1,4.0,3.2,3.8,3.6,4.1,4.7,5.2,4.0,3.5,3.8,3.2,6.1,,3.5,5.3,7.0,5.2,5.8,5.9,6.4,,,,3.78,4.38,3.93,4.45,2.57,4.53,,1.0,1.22,,52.4,2,12,39,82,0,1,0.3866027330654974,0.9332079228873712,23 de May de 2026,23_05_26
