student_id,grade,section_anon,pred_label,proba_critical,confianza,n_bajo_acumulada,t3_confirma_riesgo,categoria,modelo,fecha_ejecucion,Science_T3_pred,I_and_S_T3_pred,Mathematics_T3_pred,English_T3_pred,Lengua_Castellana_T3_pred,Mandarin_T3_pred,Financial_Maths_T3_pred,ICT_STEM_T3_pred,Physical_Education_T3_pred,Research_Methodology_T3_pred,Science_T3_pred_confiable,I_and_S_T3_pred_confiable,Mathematics_T3_pred_confiable,English_T3_pred_confiable,Lengua_Castellana_T3_pred_confiable,Mandarin_T3_pred_confiable,Financial_Maths_T3_pred_confiable,ICT_STEM_T3_pred_confiable,Physical_Education_T3_pred_confiable,Research_Methodology_T3_pred_confiable,Science_T3_p10,I_and_S_T3_p10,Mathematics_T3_p10,English_T3_p10,Lengua_Castellana_T3_p10,Mandarin_T3_p10,Financial_Maths_T3_p10,ICT_STEM_T3_p10,Physical_Education_T3_p10,Research_Methodology_T3_p10,Science_T3_p90,I_and_S_T3_p90,Mathematics_T3_p90,English_T3_p90,Lengua_Castellana_T3_p90,Mandarin_T3_p90,Financial_Maths_T3_p90,ICT_STEM_T3_p90,Physical_Education_T3_p90,Research_Methodology_T3_p90,Science_T3_amp,I_and_S_T3_amp,Mathematics_T3_amp,English_T3_amp,Lengua_Castellana_T3_amp,Mandarin_T3_amp,Financial_Maths_T3_amp,ICT_STEM_T3_amp,Physical_Education_T3_amp,Research_Methodology_T3_amp,incertidumbre_promedio,cluster,perfil,avg_T1,avg_T2,tendencia_general,n_bajo_T1,n_bajo_T2,total_absences,n_f1,n_f2,indice_disciplinario,n_destacadas_T2,min_nota_T2,marcador_LSC,Science_T1,Science_T2,Science_T3,I_and_S_T1,I_and_S_T2,I_and_S_T3,Mathematics_T1,Mathematics_T2,Mathematics_T3,English_T1,English_T2,English_T3,Lengua_Castellana_T1,Lengua_Castellana_T2,Lengua_Castellana_T3,Mandarin_T1,Mandarin_T2,Mandarin_T3,Financial_Maths_T1,Financial_Maths_T2,Financial_Maths_T3,ICT_STEM_T1,ICT_STEM_T2,ICT_STEM_T3,Physical_Education_T1,Physical_Education_T2,Physical_Education_T3,Research_Methodology_T1,Research_Methodology_T2,Research_Methodology_T3,Science_min_T3,I_and_S_min_T3,Mathematics_min_T3,English_min_T3,Lengua_Castellana_min_T3,Mandarin_min_T3,Financial_Maths_min_T3,ICT_STEM_min_T3,Physical_Education_min_T3,Research_Methodology_min_T3,pct_asistencia,late,early_leave,absence_class,total_absences_desc,n_f1_desc,n_f2_desc,proba_recovery,proba_riesgo,fecha_corte,fecha_corte_tag
25-178,7,7B,recovery,0.13926998745605754,0.44100503656040907,1,False,Sin Riesgo,Random Forest v2,2026-05-25,4.76,5.21,3.91,3.97,4.84,5.18,5.31,4.89,5.75,5.33,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.264642857142857,4.24,3.031111111111111,2.9333333333333336,4.0,4.432076923076923,4.9228571428571435,3.4800000000000004,4.993333333333333,5.083466386554622,5.100538978494624,6.2011111111111115,5.00375,5.1499999999999995,5.589652406417112,5.8,5.923489177489177,6.527045454545455,6.452142857142857,5.671428571428572,0.8358961213517668,1.9611111111111112,1.972638888888889,2.216666666666666,1.5896524064171116,1.367923076923077,1.0006320346320337,3.0470454545454544,1.4588095238095242,0.58796218487395,1.604,0,Rendimiento sólido,5.066666666666666,5.688888888888888,0.6222222222222222,1,0,9,0,0,0,3,4.0,0,5.1,4.8,6.2,5.4,5.6,6.5,4.9,4.4,5.9,3.0,4.0,4.0,5.1,5.9,4.6,5.4,5.5,6.0,5.1,7.0,7.0,5.3,7.0,4.6,6.3,7.0,7.0,,,,2.58,1.75,3.03,4.75,1.75,1.82,1.0,1.0,1.0,,44.4,2,0,5,9,0,0,0.44100503656040907,0.5802750240164666,23 de May de 2026,23_05_26
24-189,9,9B,critical,0.3861806589030175,0.542594054969806,1,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.79,5.06,3.67,5.1,4.02,5.13,4.18,5.27,5.62,5.16,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.3275,4.3495,2.618,3.5478478260869566,3.2979999999999996,4.6501223776223775,2.6,4.183114543114543,5.049,4.645588235294118,5.148602770885029,5.6499999999999995,4.697385321100917,6.251,4.780373376623377,5.5255,5.100079365079365,7.0,6.290648754914811,5.496720588235294,0.8211027708850294,1.3004999999999995,2.0793853211009172,2.7031521739130437,1.4823733766233773,0.8753776223776226,2.500079365079365,2.8168854568854567,1.2416487549148103,0.8511323529411765,1.667,1,Riesgo multidimensional,4.805000000000001,4.8999999999999995,0.09499999999999989,2,1,86,0,0,0,1,2.8,0,4.95,4.6,4.65,4.3,4.3,4.8,4.3,2.8,3.5,3.4,5.1,5.9,5.6,4.3,4.2,5.0,4.8,4.6,3.3,5.6,5.3,5.1,6.6,5.3,6.1,5.6,5.4,6.0,5.3,5.5,2.84,3.55,4.68,3.63,2.58,2.65,3.33,1.23,1.22,1.53,36.0,4,1,55,86,0,0,0.542594054969806,0.9287747138728235,23 de May de 2026,23_05_26
16-045,7,7B,critical,0.33104148758568785,0.5170145950879285,1,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.61,4.98,3.62,3.89,4.59,5.08,5.07,4.46,5.62,5.33,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.14,3.3175,2.9657142857142857,2.9299999999999997,3.75,4.43,4.63702380952381,2.9,4.848538782318599,4.866078431372548,5.076236559139785,5.681964285714286,4.500071355759429,5.144393939393939,5.204,5.5425,5.678928571428571,5.488175675675675,6.295582985821516,5.6764705882352935,0.9362365591397852,2.364464285714286,1.5343570700451434,2.214393939393939,1.4539999999999997,1.1125000000000007,1.0419047619047612,2.5881756756756755,1.4470442035029176,0.8103921568627452,1.55,1,Riesgo multidimensional,4.877777777777777,5.088888888888889,0.21111111111111105,1,2,38,0,0,0,2,3.4,1,5.0,4.4,4.1,5.2,4.1,5.4,4.8,3.4,5.4,2.5,3.6,2.8,5.3,5.7,4.7,4.4,5.5,5.5,5.3,7.0,7.0,5.5,6.1,4.7,5.9,6.0,4.5,,,,2.95,3.03,3.85,5.42,1.75,2.57,1.0,1.3,1.08,,52.6,7,4,18,38,0,0,0.5170145950879285,0.8480560826736163,23 de May de 2026,23_05_26
25-136,7,7A,recovery,0.17210079086973437,0.5898413702068362,1,False,Sin Riesgo,Random Forest v2,2026-05-25,4.57,5.22,4.19,3.85,4.61,4.89,5.05,4.63,5.7,5.27,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.8795376344086017,3.946875,3.0792727272727274,2.8,3.88,4.219384615384615,4.7,2.415,5.1000000000000005,4.852705882352941,5.076236559139786,6.2162500000000005,5.7785714285714285,4.844166666666666,5.235,5.450128205128205,5.65,6.335606177606177,6.450454545454545,5.534640522875816,1.196698924731184,2.2693750000000006,2.699298701298701,2.0441666666666665,1.3550000000000004,1.2307435897435903,0.9500000000000002,3.920606177606177,1.3504545454545447,0.6819346405228748,1.77,1,Riesgo multidimensional,4.4,5.366666666666666,0.9666666666666666,1,0,73,0,0,0,2,4.0,0,4.7,4.1,5.0,4.0,5.1,7.0,4.0,4.8,5.5,4.5,5.0,5.0,4.2,5.3,4.5,1.8,4.0,4.4,5.1,7.0,5.1,5.7,7.0,6.8,5.6,6.0,5.7,,,,3.4,3.18,3.4,2.88,2.88,5.65,1.0,1.0,1.3,,65.8,8,7,25,73,0,0,0.5898413702068362,0.7619421610765706,23 de May de 2026,23_05_26
25-298,8,8A,critical,0.5268982134986574,0.5268982134986574,0,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.66,5.41,4.15,3.96,3.8,4.88,4.01,4.01,5.88,5.22,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.100142857142857,4.166250000000001,2.5966666666666662,1.8999999999999997,2.2,4.383034188034188,2.05,1.132,5.220000000000001,4.998,5.104016897081412,6.365666666666667,5.316987767584099,6.142857142857142,4.923376623376623,5.352664835164835,5.035714285714286,6.274999999999999,6.656269113149847,5.327180727554179,1.0038740399385553,2.199416666666666,2.7203211009174324,4.242857142857143,2.7233766233766232,0.9696306471306473,2.9857142857142858,5.142999999999999,1.4362691131498462,0.3291807275541787,2.375,0,Rendimiento sólido,,,,0,0,6,1,0,1,0,,0,,,5.2,,,5.6,,,5.3,,,5.5,,,6.3,,,4.6,,,,,,1.6,,,7.0,,,,,,,,,,,,,,66.7,1,0,2,6,1,0,0.37488445782300006,0.9017826713216575,23 de May de 2026,23_05_26
15-031,8,8A,no_risk,0.0633985532199456,0.7368151991153501,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.78,5.71,4.5,4.28,5.17,5.3,5.27,5.59,5.86,5.29,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.433704301075269,5.167666666666666,3.731337973215228,3.631282051282051,4.4039630681818185,4.8531602564102565,4.9985,4.387558247903076,5.47131699661999,5.1590098039215695,5.175538869167052,6.382000000000001,5.289288990825688,5.038571428571428,5.8333471074380165,5.7225,5.6228396358543415,6.8,6.32832310133131,5.486617647058822,0.7418345680917824,1.2143333333333342,1.5579510176104603,1.407289377289377,1.429384039256198,0.8693397435897436,0.6243396358543416,2.4124417520969237,0.8570061047113198,0.3276078431372529,1.144,0,Rendimiento sólido,5.411111111111111,5.177777777777778,-0.2333333333333334,0,0,33,0,0,0,2,4.1,0,5.7,4.9,4.6,5.9,4.7,6.8,5.5,4.3,4.5,4.1,4.1,4.6,5.7,6.1,5.6,4.9,5.0,5.3,4.6,5.4,5.3,6.0,6.0,6.8,6.3,6.1,5.9,,,,2.05,2.05,2.65,3.85,1.15,2.58,2.5,1.0,1.0,,66.7,5,1,11,33,0,0,0.19978624766470418,0.2631848008846498,23 de May de 2026,23_05_26
22-036,8,8A,no_risk,0.0037498906276291436,0.953064099570812,0,False,Sin Riesgo,Random Forest v2,2026-05-25,6.46,6.75,6.27,5.76,6.36,5.66,5.91,6.57,6.58,5.36,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,6.1365,6.323499999999999,5.804097859327217,5.33,5.7589999999999995,5.107692307692307,5.249642857142857,5.243,5.62,5.291176470588234,6.720000000000001,7.0,6.651,6.30125,6.859999999999999,6.15,6.434444444444445,7.0,7.0,5.509362745098038,0.5835000000000008,0.6765000000000008,0.8469021406727828,0.9712499999999995,1.101,1.042307692307693,1.184801587301588,1.7569999999999997,1.38,0.21818627450980355,0.976,0,Rendimiento sólido,6.733333333333333,6.533333333333333,-0.19999999999999987,0,0,28,0,0,0,8,5.9,0,7.0,6.5,6.5,7.0,6.5,7.0,6.7,6.7,6.7,6.6,6.7,6.8,6.6,6.6,6.9,6.5,6.4,6.7,6.7,6.5,6.7,6.9,7.0,7.0,6.6,5.9,6.9,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,67.9,0,0,9,28,0,0,0.04318600980155914,0.046935900429188285,23 de May de 2026,23_05_26
15-020,8,8A,no_risk,0.01594470961163993,0.8490124653477125,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.96,5.59,4.59,4.61,5.02,5.29,5.26,5.53,5.95,5.3,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.499471923536439,5.0105,3.6123853211009176,3.711666666666667,4.02548951048951,4.811501831501832,4.915440386680989,4.296645381645382,5.434352969579913,5.15,5.5153,6.316,5.6,5.872916666666667,5.7542727272727285,5.792426035502959,5.876428571428572,6.925833333333333,6.639999999999999,5.507418300653595,1.0158280764635608,1.3054999999999994,1.987614678899082,2.16125,1.728783216783219,0.980924204001127,0.960988184747583,2.6291879516879515,1.205647030420086,0.3574183006535945,1.433,0,Rendimiento sólido,5.733333333333333,5.211111111111111,-0.5222222222222224,0,0,65,0,0,0,1,4.4,0,6.0,4.7,4.6,6.4,4.9,6.3,5.5,4.4,5.5,4.8,4.4,5.6,5.2,5.8,5.2,5.7,5.1,4.1,5.7,5.5,5.7,6.4,6.0,6.8,5.9,6.1,5.8,,,,1.98,1.52,2.58,3.1,1.75,1.9,1.6,1.0,1.0,,35.4,5,1,42,65,0,0,0.13504282504064774,0.15098753465228767,23 de May de 2026,23_05_26
17-086,8,8A,no_risk,0.012269320366994027,0.8933716958799893,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.95,5.89,4.67,4.67,5.12,5.25,5.37,5.59,6.02,5.28,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.519701764185635,5.231428571428571,3.733185700727618,3.781982758620689,4.232754010695187,4.796296958855098,5.0352255639097745,4.310857142857143,5.547666666666666,5.149771241830066,5.4037500000000005,6.724405594405594,5.6475757575757575,5.885000000000001,5.758272727272728,5.744571428571429,5.894444444444444,6.963999999999999,6.601666666666667,5.423347523219815,0.8840482358143653,1.4929770229770227,1.9143900568481396,2.1030172413793116,1.5255187165775412,0.9482744697163303,0.8592188805346694,2.6531428571428552,1.0540000000000003,0.2735762813897491,1.371,0,Rendimiento sólido,5.5,5.611111111111111,0.11111111111111131,0,0,51,0,0,0,1,4.8,0,6.1,5.8,5.2,5.6,5.5,7.0,4.7,4.9,5.0,4.4,4.8,5.8,5.8,6.0,4.8,5.9,5.7,4.4,5.1,5.4,5.7,5.6,6.0,7.0,6.3,6.4,6.7,,,,1.07,1.68,2.8,3.1,1.15,1.3,2.12,1.3,1.0,,49.0,7,2,26,51,0,0,0.0943589837530168,0.10662830412001083,23 de May de 2026,23_05_26
25-299,8,8A,critical,0.5301470997496164,0.5301470997496164,0,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.63,5.43,4.2,3.91,3.81,4.86,4.05,4.0,5.87,5.23,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.029578341013825,4.196666666666667,2.632,1.8999999999999997,2.2,4.379230769230769,2.05,1.132,5.2155000000000005,5.0681722689075634,5.08574193548387,6.421666666666667,5.316987767584099,6.058333333333334,4.922954545454545,5.333846153846154,5.035714285714286,6.504121621621621,6.643608562691131,5.3006127450980385,1.0561635944700454,2.2249999999999996,2.6849877675840985,4.158333333333334,2.722954545454545,0.9546153846153853,2.9857142857142858,5.372121621621622,1.428108562691131,0.23244047619047503,2.382,0,Rendimiento sólido,,,,0,0,1,0,0,0,0,,0,,,,,,7.0,,,,,,4.0,,,6.5,,,4.0,,,,,,,,,7.0,,,,,,,,,,,,,,100.0,0,0,0,1,0,0,0.36688856011963916,0.8970356598692555,23 de May de 2026,23_05_26
15-065,8,8B,critical,0.4883659687971815,0.4883659687971815,2,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.55,5.6,4.46,3.94,4.3,4.83,4.72,3.93,5.96,5.28,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.862541218637993,4.881142857142857,3.3821712538226305,2.7574999999999994,3.15,4.3,3.7385714285714284,1.6703571428571429,5.255642201834862,5.215955882352941,5.076236559139785,6.3080952380952375,5.409192660550458,5.382307692307691,5.147142857142857,5.280769230769231,5.3574206349206355,5.952027027027027,6.703333333333333,5.430213235294117,1.213695340501792,1.4269523809523808,2.0270214067278274,2.6248076923076917,1.9971428571428569,0.9807692307692308,1.618849206349207,4.281669884169884,1.4476911314984715,0.21425735294117576,1.783,1,Riesgo multidimensional,4.366666666666666,4.511111111111111,0.14444444444444438,1,4,69,0,1,3,2,3.2,0,4.4,3.2,4.1,4.4,3.2,4.4,2.2,4.0,5.1,4.0,4.8,4.1,4.5,4.4,5.3,4.1,3.9,4.7,4.6,3.5,5.0,5.2,7.0,3.7,5.9,6.6,6.2,,,,4.3,4.3,5.35,3.4,3.33,4.0,3.92,1.0,1.0,,39.1,8,1,42,69,0,1,0.46441415940884906,0.9527801282060306,23 de May de 2026,23_05_26
15-053,8,8B,no_risk,0.10269529300530361,0.5413146244814702,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.87,5.81,4.7,4.38,4.92,5.01,5.13,5.56,5.79,5.26,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.436248552522746,5.194999999999999,3.5264110965487117,3.5573333333333332,4.177983766233766,4.41,4.805,4.27598506401138,5.2975,5.15485294117647,5.303333333333333,6.636727272727273,5.8516666666666675,5.64135531135531,5.590803921568627,5.500989010989012,5.5489250000000006,6.794844272844272,6.4035124508519,5.345498949579831,0.867084780810587,1.4417272727272739,2.325255570117956,2.084021978021977,1.4128201553348605,1.090989010989012,0.7439250000000008,2.5188592088328923,1.1060124508518996,0.19064600840336077,1.378,1,Riesgo multidimensional,5.28888888888889,5.088888888888889,-0.20000000000000007,0,1,37,1,1,4,1,3.8,0,5.2,3.8,5.1,6.8,5.6,7.0,4.1,4.7,6.0,4.5,4.9,4.5,5.0,5.0,4.9,4.9,4.2,4.0,5.0,4.6,4.7,5.4,7.0,5.6,6.7,6.0,5.7,,,,3.25,1.0,3.4,2.95,2.5,3.18,2.8,1.0,1.0,,48.6,8,1,19,37,1,1,0.355990082513226,0.4586853755185296,23 de May de 2026,23_05_26
16-008,8,8B,recovery,0.2963331644878967,0.5715971124599786,1,False,Sin Riesgo,Random Forest v2,2026-05-25,4.79,5.63,4.83,3.84,4.73,4.77,4.88,5.06,5.67,5.26,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.2868745519713265,4.9325,3.2685517693315864,3.0380000000000003,4.031875,4.165,4.605267857142857,3.7780000000000005,5.2245,5.142279411764706,5.334285714285714,6.511666666666666,6.467142857142856,4.543333333333333,5.2204999999999995,5.396884615384614,5.346230158730158,6.160666666666666,6.160666666666667,5.4231070889894415,1.0474111623143871,1.5791666666666657,3.1985910878112698,1.5053333333333327,1.1886249999999992,1.2318846153846144,0.7409623015873015,2.3826666666666654,0.9361666666666668,0.28082767722473534,1.409,1,Riesgo multidimensional,4.377777777777778,4.788888888888889,0.4111111111111111,2,1,16,1,1,4,1,3.8,1,4.5,4.5,5.4,6.0,3.8,7.0,2.9,4.2,6.7,2.7,4.3,4.0,4.5,4.9,5.0,4.0,4.4,5.0,4.4,4.5,4.7,5.2,7.0,5.2,5.2,5.5,5.5,,,,3.25,2.65,4.68,4.75,2.95,3.7,3.32,1.0,1.98,,43.8,4,0,9,16,1,1,0.5715971124599786,0.8679302769478753,23 de May de 2026,23_05_26
23-094,8,8B,no_risk,0.08665156760340118,0.5465182737535179,0,False,Sin Riesgo,Random Forest v2,2026-05-25,4.83,5.88,4.93,4.4,4.84,5.08,5.24,5.44,5.96,5.27,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.0385,5.2589999999999995,3.675504587155964,3.563333333333333,3.8966666666666665,4.515,4.91107142857143,3.7425,5.318642201834862,5.193494117647058,5.389249103942651,6.636727272727273,6.162999999999999,5.723641025641025,5.693142857142856,5.582,5.766666666666667,6.853,6.659428571428572,5.392074394463666,1.3507491039426514,1.3777272727272738,2.4874954128440354,2.160307692307692,1.7964761904761897,1.0670000000000002,0.855595238095237,3.1104999999999996,1.34078636959371,0.1985802768166085,1.575,1,Riesgo multidimensional,5.2555555555555555,5.277777777777777,0.022222222222222095,1,0,26,1,1,4,1,4.1,0,5.0,5.1,4.3,6.7,4.3,6.1,3.6,5.3,6.0,4.7,5.7,4.7,4.9,6.0,2.8,4.7,4.7,5.0,5.6,4.1,5.3,6.1,7.0,6.7,6.0,5.3,6.5,,,,2.43,1.75,3.32,2.2,1.83,2.95,2.73,1.0,1.53,,38.5,2,0,16,26,1,1,0.3668301586430809,0.4534817262464821,23 de May de 2026,23_05_26
15-048,8,8B,recovery,0.2203220732637951,0.6603035931328495,2,False,Sin Riesgo,Random Forest v2,2026-05-25,4.7,5.45,4.51,3.91,4.65,4.8,4.92,4.94,5.8,5.26,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.14725,4.516166666666666,3.074772727272727,2.9319047619047622,3.892,4.047857142857143,4.62,3.6625974025974024,5.239684210526316,5.025882352941176,5.157303123399898,6.3278333333333325,6.479285714285715,4.8999999999999995,5.233333333333333,5.43651923076923,5.438896103896104,6.168333333333334,6.3895963302752286,5.512087418300653,1.0100531233998984,1.8116666666666665,3.4045129870129878,1.9680952380952372,1.3413333333333335,1.3886620879120875,0.8188961038961038,2.5057359307359315,1.1499121197489126,0.48620506535947694,1.589,1,Riesgo multidimensional,3.7777777777777777,5.144444444444444,1.3666666666666667,6,0,36,0,0,0,1,4.2,0,3.6,5.1,6.9,4.3,4.4,6.5,2.4,4.2,6.7,2.2,4.3,4.1,3.5,5.4,5.3,3.9,4.6,3.3,3.0,5.3,5.0,5.5,7.0,7.0,5.6,6.0,6.3,,,,3.48,3.47,5.05,5.12,3.32,3.63,3.78,1.0,1.3,,41.7,4,0,21,36,0,0,0.6603035931328495,0.8806256663966445,23 de May de 2026,23_05_26
20-131,8,8B,critical,0.6987743967793135,0.6987743967793135,2,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.61,5.47,4.36,3.71,4.47,4.9,4.84,4.1,5.85,5.34,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,3.843153225806452,4.95,3.2,2.7225,3.536,4.323214285714286,4.046785714285714,1.794,5.287821100917431,5.2695490702741035,5.16347311827957,6.095,5.614892966360856,4.75452380952381,5.082,5.411846153846153,5.517857142857142,5.55072546230441,6.544752293577982,5.564019607843137,1.320319892473118,1.1449999999999996,2.4148929663608563,2.0320238095238095,1.5459999999999998,1.0886318681318672,1.4710714285714284,3.7567254623044097,1.2569311926605513,0.2944705375690333,1.633,1,Riesgo multidimensional,4.5,4.4,-0.10000000000000003,2,3,75,0,0,0,1,2.4,0,5.2,4.0,5.6,4.0,2.4,5.5,2.8,2.6,5.7,3.7,4.1,3.5,4.8,5.2,4.5,5.1,3.8,4.7,4.7,4.5,3.1,4.2,7.0,5.3,6.0,6.0,6.2,,,,3.1,5.2,5.95,4.15,2.5,3.33,3.1,1.6,1.0,,42.7,9,0,43,75,0,0,0.2598310860915542,0.9586054828708677,23 de May de 2026,23_05_26
14-048,8,8B,critical,0.3963491659177564,0.4893665410151891,2,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.71,5.41,4.68,4.06,4.56,4.75,4.84,4.96,5.66,5.26,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.151535714285714,4.838500000000001,3.312064220183486,3.0950000000000006,3.8,4.146428571428572,4.495,3.3720000000000003,5.0997600564573045,5.112102941176469,5.159182795698925,5.96875,5.986999999999999,5.229923076923076,5.134309917355371,5.40034188034188,5.331666666666667,6.141814671814672,6.256962283384302,5.388088235294117,1.0076470814132108,1.1302499999999993,2.674935779816513,2.1349230769230756,1.3343099173553714,1.253913308913308,0.8366666666666669,2.769814671814672,1.157202226926998,0.27598529411764794,1.458,1,Riesgo multidimensional,4.444444444444444,4.544444444444445,0.10000000000000003,3,3,30,0,0,0,1,3.7,1,4.9,3.8,5.2,5.6,3.7,5.0,2.4,4.2,6.1,3.0,4.2,4.2,5.5,4.8,4.1,3.6,3.7,3.3,4.2,4.8,5.0,5.0,7.0,5.3,5.8,4.7,5.4,,,,3.48,3.03,5.05,4.6,2.28,4.52,3.25,1.0,2.12,,63.3,13,1,11,30,0,0,0.4893665410151891,0.8857157069329455,23 de May de 2026,23_05_26
25-128,8,8B,critical,0.33178637499715563,0.5196214376379192,2,False,Riesgo Teórico,Random Forest v2,2026-05-25,4.69,5.39,4.29,3.85,4.77,4.94,5.0,4.84,5.69,5.35,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.2989999999999995,4.880931174089068,3.069454545454545,3.0355844155844154,4.182228226319135,4.32375,4.696666666666667,3.745,5.150214067278288,5.192675831202045,5.076236559139785,5.987499999999999,5.606191484356622,4.575959595959596,5.2852727272727265,5.47967298402081,5.444053803339518,6.054243243243244,6.19744787322769,5.620935091277891,0.7772365591397854,1.106568825910931,2.5367369389020773,1.5403751803751802,1.1030445009535912,1.1559229840208092,0.7473871366728506,2.3092432432432437,1.0472338059494017,0.4282592600758459,1.275,1,Riesgo multidimensional,4.655555555555555,4.9,0.24444444444444458,3,1,22,2,0,2,1,3.2,0,4.9,4.2,3.8,5.8,4.4,4.9,3.6,3.2,3.7,3.1,4.5,2.9,5.1,5.2,4.3,3.7,5.1,4.3,4.3,5.1,5.3,5.6,7.0,4.6,5.8,5.4,3.2,,,,3.18,2.35,4.9,4.3,2.28,3.4,2.95,1.0,1.6,,54.5,7,0,10,22,2,0,0.5196214376379192,0.8514078126350748,23 de May de 2026,23_05_26
20-159,8,8B,no_risk,0.002264051267672027,0.8944177231866836,0,False,Sin Riesgo,Random Forest v2,2026-05-25,5.27,6.0,4.99,4.98,5.18,5.3,5.32,5.63,6.16,5.33,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.647769444444444,5.196666666666666,3.831833333333334,3.8974999999999995,4.262596232596231,4.8999999999999995,5.0352255639097745,4.398888888888889,5.696666666666666,5.209430147058823,6.2775,6.967499999999999,6.203333333333332,6.228571428571429,6.0,5.8,5.893571428571428,7.0,6.751111111111111,5.495588235294117,1.6297305555555557,1.770833333333333,2.3714999999999984,2.331071428571429,1.7374037674037686,0.9000000000000004,0.8583458646616533,2.601111111111111,1.054444444444445,0.2861580882352941,1.554,0,Rendimiento sólido,5.644444444444444,5.7,0.05555555555555566,0,0,42,1,0,1,2,4.9,1,4.9,5.7,5.6,6.3,4.9,7.0,5.2,5.4,6.0,4.6,5.3,5.3,6.3,5.8,5.0,5.7,5.4,5.0,5.2,5.2,5.3,6.3,7.0,5.3,6.3,6.6,6.7,,,,2.05,1.6,2.05,2.58,1.0,1.67,2.2,1.0,1.0,,42.9,6,3,24,42,1,0,0.10331822554564439,0.10558227681331642,23 de May de 2026,23_05_26
25-054,8,8A,no_risk,0.0,0.9249017246504576,0,False,Sin Riesgo,Random Forest v2,2026-05-25,5.47,6.23,5.24,5.07,5.42,5.33,5.51,5.83,6.15,5.35,confiable,confiable,confiable,confiable,confiable,orientativo,confiable,confiable,orientativo,no_viable,4.735148148148148,5.401931818181819,3.925128440366972,4.00875,4.236000000000001,4.746538461538462,5.035714285714286,3.7725,5.2625,5.216544117647057,6.4515,7.0,6.303999999999999,6.2,6.4,6.102,6.0755,7.0,6.868333333333333,5.545416666666666,1.7163518518518526,1.5980681818181814,2.378871559633027,2.19125,2.1639999999999997,1.3554615384615385,1.0397857142857143,3.2275,1.605833333333333,0.32887254901960894,1.761,0,Rendimiento sólido,5.866666666666666,5.955555555555556,0.08888888888888886,0,0,13,0,0,0,4,4.9,0,6.5,5.8,5.7,7.0,6.4,7.0,6.4,5.9,6.7,4.7,4.9,5.2,4.8,6.1,6.6,5.1,5.5,3.8,5.9,6.3,6.0,6.0,7.0,6.7,6.4,5.7,6.7,,,,1.0,1.0,1.0,2.8,1.83,2.05,1.0,1.0,1.0,,61.5,1,0,5,13,0,0,0.07509827534954248,0.07509827534954248,23 de May de 2026,23_05_26
